Your criteria 

Inventory Type:  All Human Remains and Institution: Any and State: Any


"State","Museum or Federal Agency","MNI","AFO","Geographic Origin","County"
"ARIZONA","Museum of Northern Arizona","1","0","ZUnknown",""
"ARIZONA","Museum of Northern Arizona","1","0","NEW MEXICO",""
"ARIZONA","Museum of Northern Arizona","1","0","ARIZONA",""
"ARIZONA","Museum of Northern Arizona","7","0","ZUnknown",""
"ARIZONA","Museum of Northern Arizona","2","0","ZUnknown",""
"ARIZONA","Pueblo Grande Museum, City of Phoenix","1","0","ZUnknown","ZUnknown"
"ARIZONA","Pueblo Grande Museum, City of Phoenix","1","1","ZUnknown","ZUnknown"
"ARIZONA","Pueblo Grande Museum, City of Phoenix","1","0","ZUnknown","ZUnknown"
"ARIZONA","Pueblo Grande Museum, City of Phoenix","1","0","ZUnknown","ZUnknown"
"ARIZONA","Pueblo Grande Museum, City of Phoenix","1","0","ZUnknown","ZUnknown"
"ARIZONA","Pueblo Grande Museum, City of Phoenix","1","1","ZUnknown","ZUnknown"
"ARIZONA","Pueblo Grande Museum, City of Phoenix","1","3","ARIZONA","ZUnknown"
"ARIZONA","Pueblo Grande Museum, City of Phoenix","1","0","ARIZONA","Maricopa"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","5","0","ARIZONA","Gila"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","1","1","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","8","7","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","2","0","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","2","0","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","1","0","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","1","0","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","1","0","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","1","0","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Prescott NF","12","23","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Interior, NPS, Casa Grande Ruins NM","1","0","ARIZONA","Pinal"
"ARIZONA","U.S. Dept. of Agriculture, FS, Coconino NF","2","0","ARIZONA","Coconino"
"ARIZONA","U.S. Dept. of Agriculture, FS, Coconino NF","1","3","ARIZONA","Coconino"
"ARIZONA","U.S. Dept. of Agriculture, FS, Coconino NF","1","0","ARIZONA","ZUnknown"
"ARIZONA","U.S. Dept. of Agriculture, FS, Coconino NF","1","0","ARIZONA","ZUnknown"
"ARIZONA","U.S. Dept. of Agriculture, FS, Coconino NF","2","0","ARIZONA","ZUnknown"
"ARIZONA","U.S. Dept. of Agriculture, FS, Coconino NF","1","0","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Coconino NF","1","0","ARIZONA","Yavapai"
"ARIZONA","U.S. Dept. of Agriculture, FS, Coconino NF","1","0","ARIZONA","Yavapai"
"ARIZONA","Pima Community College, Centre for Archaeological Field Training","2","0","ZUnknown",""
"ARIZONA","Arizona Museum of Natural History","1","2","ZUnknown",""
"ARIZONA","Arizona Museum of Natural History","2","0","ZUnknown",""
"ARIZONA","Arizona Museum of Natural History","1","1","ZUnknown",""
"ARIZONA","U.S. Dept. of Agriculture, FS, Coronado NF","1","2","ARIZONA","Graham"
"ARIZONA","Heard Museum","2","19","TEXAS","El Paso"
"ARIZONA","Heard Museum","2","0","ZUnknown",""
"ARIZONA","Heard Museum","1","2","ZUnknown","ZUnknown"
"ARIZONA","Heard Museum","1","89","ZUnknown",""
"ARIZONA","Heard Museum","1","3","ZUnknown",""
"ARIZONA","Heard Museum","1","4","ZUnknown",""
"ARIZONA","Heard Museum","1","1","ZUnknown",""
"ARIZONA","Heard Museum","3","1","ZUnknown",""
"ARIZONA","Heard Museum","1","5","ZUnknown",""
"ARIZONA","Navajo County Coroner","6","0","ARIZONA","ZUnknown"
"ARIZONA","Sharlot Hall Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Sharlot Hall Museum","1","1","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","1","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","1","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","36","1","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","0","COLORADO",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","IOWA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","23","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","1","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","COLORADO",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","2","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","1","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","364","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","4","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","5","0","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","5","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","2","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","UTAH","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","7","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","5","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","15","12","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","55","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","1208","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","20","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","21","38","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","NEW MEXICO",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","1","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","0","ARIZONA",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown",""
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","NEW MEXICO","McKinley"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","UTAH","San Juan"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","75","44","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pinal"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","13","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","9","12","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","7","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","CALIFORNIA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","UTAH","San Juan"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","38","ARIZONA","Yavapai"
"ARIZONA","Univ. of Arizona, Arizona State Museum","26","13","ARIZONA","Yavapai"
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","0","NEW MEXICO","McKinley"
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","0","NEW MEXICO","McKinley"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","NEW MEXICO","McKinley"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","1","ARIZONA","Yavapai"
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","8","1","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","11","29","ARIZONA","Yavapai"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","22","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","1","NEW MEXICO","McKinley"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Yavapai"
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","3","ARIZONA","Yavapai"
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","0","NEW MEXICO","Catron"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","NEW MEXICO","Catron"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Yavapai"
"ARIZONA","Univ. of Arizona, Arizona State Museum","8","0","ARIZONA","Yavapai"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","WASHINGTON","San Juan"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","14","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","25","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","7","4","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","11","302","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","3","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","3","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","13","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","2","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Mohave"
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","0","NEW MEXICO","McKinley"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","NEW MEXICO","McKinley"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","NEW MEXICO","McKinley"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","NEW MEXICO","McKinley"
"ARIZONA","Univ. of Arizona, Arizona State Museum","25","22","ARIZONA","Navajo"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ILLINOIS","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","5","11","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","40","50","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","12","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","5","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","38","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","2","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","69","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","5","0","ARIZONA","Apache"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","NEW MEXICO","San Juan"
"ARIZONA","Univ. of Arizona, Arizona State Museum","5","9","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","2","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","12","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","47","302","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","81","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","9","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","4","1","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","5","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","3","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","1","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","1","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","14","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Cochise"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Maricopa"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","24","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","2","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ZUnknown","ZUnknown"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1","0","ARIZONA","Pima"
"ARIZONA","Univ. of Arizona, Arizona State Museum","1003","0","ARIZONA","Pima"
